,PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Ticket_Num,Cabin_Num,Embarked_C,Embarked_Q,Embarked_S,Cabin_Alpha_A,Cabin_Alpha_B,Cabin_Alpha_C,Cabin_Alpha_D,Cabin_Alpha_E,Cabin_Alpha_F,Cabin_Alpha_G,Cabin_Alpha_N,Title_ Col,Title_ Dr,Title_ Master,Title_ Miss,Title_ Mr,Title_ Mrs,Title_ Ms,Title_ Rev,Survived
408,1300,3,1,30.272590361445783,0,0,7.7208,334915,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
409,1301,3,1,3.0,1,1,13.775,3101315,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
410,1302,3,1,30.272590361445783,0,0,7.75,365237,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
411,1303,1,1,37.0,1,0,90.0,19928,78,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
412,1304,3,1,28.0,0,0,7.775,347086,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
413,1305,3,0,30.272590361445783,0,0,8.05,3236,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
414,1306,1,1,39.0,0,0,108.9,17758,105,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
415,1307,3,0,38.5,0,0,7.25,3101262,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
416,1308,3,0,30.272590361445783,0,0,8.05,359309,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
417,1309,3,0,30.272590361445783,1,1,22.3583,2668,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
